,state_num,ev,pct_car_buyers,car_buyers,pct_boomers,boomers,Under 5,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,+85 years,median_hh_inc,inc_norm,boomer_saturation,ev_per_c,ev_per_1k_b,ev_saturation,zip,kids,20s,30s,40s,50s,60s,70s,80s
70,6.0,7.0,77.6,1030.0,31.3,415.0,4.4,6.0,5.6,6.1,3.5,4.1,6.2,6.3,6.3,5.5,4.1,7.0,9.7,7.8,8.0,4.1,2.9,2.4,53839.0,-0.3521189101228722,0.4029126213592233,0.006796116504854369,16.826923076923077,0.0,5038,0.22400000000000006,0.076,0.125,0.11800000000000001,0.111,0.175,0.121,0.053
71,6.0,5.0,78.9,785.0,27.5,274.0,6.1,5.7,5.2,3.2,4.1,6.3,6.7,6.0,5.3,4.9,6.0,7.8,10.1,8.0,6.0,4.9,1.5,1.8,57500.0,-0.21816242309376233,0.3490445859872611,0.006369426751592357,18.18181818181818,0.0,5039,0.21099999999999994,0.10399999999999998,0.127,0.102,0.138,0.18100000000000002,0.109,0.033
72,6.0,3.0,72.5,383.0,23.9,126.0,6.1,6.6,8.3,6.1,2.1,2.5,7.6,8.9,5.7,7.2,3.6,8.5,7.4,8.5,5.1,2.5,1.7,1.7,87500.0,0.879541649802522,0.3289817232375979,0.007832898172323759,23.62204724409449,0.0,5040,0.275,0.046,0.165,0.129,0.121,0.159,0.076,0.034
73,6.0,6.0,72.9,167.0,30.6,70.0,6.6,3.5,7.0,8.3,2.2,7.4,7.9,4.8,2.2,7.4,4.4,7.0,6.6,13.5,2.6,6.1,1.7,0.9,74300.0,0.39655185772815693,0.41916167664670656,0.03592814371257485,84.50704225352112,1.0,5041,0.27099999999999996,0.09600000000000002,0.127,0.09600000000000002,0.114,0.201,0.087,0.026000000000000002
74,6.0,2.0,78.8,472.0,33.9,203.0,2.7,7.5,6.0,4.2,3.8,6.2,4.3,6.5,4.8,5.5,4.3,8.2,5.8,13.4,9.7,2.7,2.7,1.7,58750.0,-0.17242475338975047,0.4300847457627119,0.00423728813559322,9.803921568627452,0.0,5042,0.21200000000000002,0.1,0.10800000000000001,0.10300000000000001,0.125,0.192,0.12399999999999999,0.044000000000000004
75,6.0,23.0,76.2,760.0,26.7,266.0,3.2,5.2,6.3,7.9,4.8,4.0,5.5,5.9,2.3,7.2,8.5,8.9,8.9,7.7,6.1,3.8,2.1,1.5,67212.0,0.13720097543852813,0.35,0.030263157894736843,86.14232209737828,1.0,5043,0.23799999999999996,0.08800000000000001,0.114,0.095,0.174,0.166,0.09899999999999999,0.036000000000000004
76,6.0,21.0,81.1,1367.0,33.0,556.0,3.7,5.0,5.4,4.0,4.2,3.7,6.0,6.1,6.2,4.6,6.0,8.0,9.9,11.6,7.2,4.1,2.5,1.7,51590.0,-0.43441012545433033,0.4067300658376006,0.015362106803218726,37.70197486535009,0.0,5045,0.18900000000000006,0.079,0.121,0.10800000000000001,0.14,0.215,0.113,0.042
77,6.0,12.0,75.8,882.0,28.4,331.0,4.2,4.9,6.5,7.5,4.2,2.8,4.3,6.4,5.7,5.9,5.5,9.1,9.3,8.8,5.2,5.8,2.5,1.3,60817.0,-0.09679294276719648,0.37528344671201813,0.013605442176870748,36.144578313253014,0.0,5046,0.24200000000000002,0.07,0.107,0.11600000000000002,0.146,0.18100000000000002,0.11,0.038
78,6.0,45.0,80.7,1990.0,27.5,677.0,3.7,4.4,5.6,5.0,3.7,4.5,5.2,6.7,6.2,7.5,7.5,8.8,8.8,8.3,5.9,4.1,2.8,1.5,67267.0,0.13921343290550467,0.3402010050251256,0.022613065326633167,66.3716814159292,1.0,5048,0.19299999999999998,0.08199999999999999,0.11900000000000001,0.13699999999999998,0.163,0.171,0.1,0.043
79,6.0,1.0,84.6,110.0,32.3,42.0,2.3,1.5,6.9,3.8,3.1,3.8,6.2,7.7,3.1,7.7,6.2,13.8,10.0,9.2,5.4,1.5,3.1,4.6,42179.0,-0.7787598931218948,0.38181818181818183,0.00909090909090909,23.25581395348837,0.0,5050,0.15400000000000005,0.069,0.139,0.10800000000000001,0.2,0.192,0.069,0.077
80,6.0,10.0,79.8,930.0,32.8,382.0,4.5,3.3,5.7,5.7,3.9,4.4,5.9,5.1,5.3,4.5,5.8,9.8,8.4,7.7,8.6,5.0,3.2,3.3,57604.0,-0.21435704897438854,0.410752688172043,0.010752688172043012,26.10966057441253,0.0,5051,0.20200000000000004,0.083,0.11,0.098,0.15600000000000003,0.161,0.136,0.065
81,6.0,3.0,71.0,242.0,19.9,68.0,7.3,5.9,6.5,7.3,2.6,4.4,12.3,3.2,2.3,7.0,5.9,13.2,6.2,7.0,5.0,1.2,1.2,1.5,64122.0,0.024137455930210855,0.2809917355371901,0.012396694214876033,43.47826086956522,0.0,5052,0.29,0.07,0.155,0.09300000000000001,0.191,0.132,0.062,0.027000000000000003
82,6.0,9.0,85.5,247.0,38.4,111.0,3.5,1.4,3.8,2.8,6.6,3.1,1.7,6.6,6.6,2.4,6.6,8.7,12.1,12.5,9.0,4.8,4.5,3.5,114306.0,1.8603768290711153,0.4493927125506073,0.03643724696356275,80.35714285714286,1.0,5053,0.145,0.09699999999999999,0.08299999999999999,0.09,0.153,0.24600000000000002,0.138,0.08
83,6.0,228.0,76.1,2665.0,27.9,979.0,3.7,5.8,7.3,6.5,4.3,4.9,4.5,5.3,5.5,6.3,7.1,8.4,7.5,7.5,7.0,4.2,2.2,2.1,115345.0,1.89839398012909,0.36735459662288933,0.08555347091932458,232.6530612244898,1.0,5055,0.23900000000000005,0.092,0.098,0.11800000000000001,0.155,0.15,0.11199999999999999,0.04300000000000001
84,6.0,8.0,78.8,320.0,30.8,125.0,4.4,5.4,5.2,5.9,1.7,4.7,2.5,5.4,8.9,6.7,6.4,9.4,9.6,6.9,7.4,5.7,2.5,1.5,63750.0,0.010525925426296927,0.390625,0.025,63.49206349206349,1.0,5056,0.21200000000000002,0.064,0.079,0.15600000000000003,0.158,0.165,0.131,0.04
85,6.0,10.0,82.0,178.0,19.8,43.0,4.6,2.8,6.0,4.1,4.1,2.8,7.8,5.1,3.7,19.8,0.0,15.7,5.5,4.6,2.3,7.8,2.3,0.9,67750.0,0.15688646847913484,0.24157303370786518,0.056179775280898875,227.27272727272725,1.0,5058,0.18,0.06899999999999999,0.12899999999999998,0.235,0.157,0.10099999999999999,0.10099999999999999,0.032
86,6.0,51.0,79.0,3625.0,29.7,1365.0,4.7,5.0,5.5,5.0,3.5,5.2,5.6,6.4,5.1,6.1,6.7,8.0,8.6,7.4,7.8,4.3,2.4,2.6,55901.0,-0.27667005017913426,0.37655172413793103,0.01406896551724138,37.33528550512445,0.0,5060,0.21,0.087,0.12,0.11199999999999999,0.147,0.16,0.121,0.05
87,6.0,15.0,68.2,1191.0,21.5,375.0,3.6,4.2,4.8,13.7,14.2,4.5,4.4,6.2,4.8,2.9,6.3,6.0,6.6,5.9,4.4,3.4,2.4,1.8,67500.0,0.14773893453833248,0.3148614609571788,0.012594458438287154,39.8936170212766,0.0,5061,0.31799999999999995,0.187,0.10600000000000001,0.077,0.12300000000000001,0.125,0.07800000000000001,0.042
88,6.0,9.0,79.9,539.0,35.3,238.0,4.4,5.9,6.4,3.1,1.0,3.4,4.0,8.0,5.5,5.3,5.9,8.7,6.5,10.5,9.5,5.2,2.8,3.7,58750.0,-0.17242475338975047,0.44155844155844154,0.016697588126159554,37.65690376569038,0.0,5062,0.20099999999999996,0.044000000000000004,0.12,0.10800000000000001,0.146,0.17,0.147,0.065
89,6.0,21.0,74.9,821.0,24.4,267.0,5.3,6.4,7.5,5.5,3.1,3.7,7.8,6.4,5.9,5.8,7.1,8.0,8.7,8.7,4.4,2.6,1.9,1.1,60063.0,-0.12438190513265643,0.32521315468940315,0.025578562728380026,78.35820895522389,1.0,5065,0.25099999999999995,0.068,0.142,0.11699999999999999,0.151,0.174,0.07,0.03
90,6.0,7.0,84.7,211.0,41.4,103.0,4.8,4.4,3.2,2.8,3.2,4.4,4.0,3.6,9.2,4.8,7.2,3.2,7.2,14.5,6.0,3.2,6.4,7.6,148333.0,3.1054293786858445,0.4881516587677725,0.03317535545023697,67.3076923076923,1.0,5067,0.15299999999999997,0.07600000000000001,0.076,0.14,0.10400000000000001,0.217,0.092,0.14
91,6.0,40.0,80.8,2562.0,25.2,798.0,4.3,4.3,4.6,5.3,5.9,9.6,6.3,5.7,6.1,5.3,5.9,7.8,9.8,7.0,5.4,3.7,1.7,1.5,62195.0,-0.04637173568549381,0.3114754098360656,0.0156128024980484,50.06257822277847,0.0,5068,0.19200000000000003,0.155,0.12,0.11399999999999999,0.13699999999999998,0.168,0.09100000000000001,0.032
92,6.0,5.0,77.4,521.0,27.6,186.0,6.2,3.4,7.1,4.9,5.3,4.8,5.2,7.0,3.7,7.1,5.5,6.7,11.0,6.7,7.9,3.6,1.6,2.2,97625.0,1.2500167744050181,0.3570057581573896,0.009596928982725527,26.737967914438503,0.0,5069,0.22599999999999995,0.10099999999999999,0.122,0.10800000000000001,0.122,0.177,0.115,0.038000000000000006
93,6.0,27.0,74.8,344.0,27.4,126.0,5.7,5.7,5.4,7.6,3.0,4.8,3.0,5.7,7.8,5.2,7.8,5.4,8.7,8.7,9.6,2.6,2.4,0.9,98929.0,1.2977303114402432,0.36627906976744184,0.07848837209302326,212.5984251968504,1.0,5070,0.252,0.078,0.087,0.13,0.132,0.174,0.122,0.033
94,6.0,14.0,79.2,243.0,35.8,110.0,2.9,5.2,5.5,6.2,1.6,3.6,6.5,2.6,7.8,6.5,5.5,7.8,10.1,11.1,7.2,4.9,2.0,2.9,95893.0,1.1866426592631392,0.45267489711934156,0.05761316872427984,126.12612612612611,1.0,5071,0.20799999999999996,0.052000000000000005,0.091,0.14300000000000002,0.133,0.212,0.12100000000000001,0.049
95,6.0,22.0,77.0,392.0,30.8,157.0,3.7,6.5,5.9,6.5,2.0,1.2,3.9,6.7,5.7,7.5,7.9,9.8,8.6,6.3,8.4,4.3,2.9,2.2,96429.0,1.2062549720322195,0.4005102040816326,0.05612244897959184,139.2405063291139,1.0,5072,0.23,0.032,0.106,0.132,0.17700000000000002,0.149,0.127,0.051
96,6.0,56.0,79.4,996.0,33.9,425.0,3.4,5.0,6.2,5.1,2.6,4.7,5.4,5.3,5.5,6.1,7.2,6.4,8.9,12.3,8.7,4.2,1.3,1.8,76438.0,0.4747815679898988,0.4267068273092369,0.05622489959839357,131.45539906103286,1.0,5075,0.20599999999999993,0.07300000000000001,0.107,0.11599999999999999,0.136,0.21200000000000002,0.12899999999999998,0.031
97,6.0,1.0,78.6,368.0,26.1,122.0,3.6,4.5,5.1,6.0,7.3,5.1,3.2,6.2,6.4,8.1,5.1,8.8,8.1,7.5,6.4,3.6,3.8,1.1,47955.0,-0.5674152689535968,0.33152173913043476,0.002717391304347826,8.130081300813009,0.0,5076,0.21400000000000005,0.12399999999999999,0.094,0.145,0.139,0.156,0.1,0.049
98,6.0,17.0,77.9,902.0,25.6,297.0,6.3,4.4,5.3,5.5,2.9,5.4,6.6,6.5,5.9,6.6,5.4,10.1,7.9,7.3,6.2,3.5,1.8,2.2,53750.0,-0.35537543220579787,0.32926829268292684,0.018847006651884702,57.04697986577181,0.0,5077,0.22099999999999995,0.083,0.131,0.125,0.155,0.152,0.09699999999999999,0.04
99,6.0,8.0,78.8,554.0,25.3,178.0,4.3,6.5,5.5,4.0,2.6,5.8,8.4,6.8,5.1,5.5,9.0,9.1,7.7,6.7,6.0,4.4,1.6,1.0,60515.0,-0.10784316376768574,0.3212996389891697,0.01444043321299639,44.6927374301676,0.0,5079,0.21200000000000002,0.084,0.152,0.106,0.18100000000000002,0.14400000000000002,0.10400000000000001,0.026000000000000002
100,6.0,4.0,77.5,675.0,30.2,263.0,3.9,5.7,6.0,6.2,2.0,4.0,5.4,6.7,6.2,4.7,7.2,7.5,9.1,8.8,6.2,5.2,2.3,3.0,48403.0,-0.551022888131679,0.3896296296296296,0.005925925925925926,15.151515151515152,0.0,5081,0.225,0.06,0.12100000000000001,0.109,0.147,0.179,0.114,0.053
101,6.0,3.0,76.0,651.0,19.8,170.0,6.1,4.7,7.5,5.8,2.8,5.3,9.0,5.4,5.1,6.7,9.9,9.6,6.9,5.3,4.0,3.3,2.0,0.9,65982.0,0.09219510844978049,0.261136712749616,0.004608294930875576,17.543859649122805,0.0,5086,0.24,0.081,0.14400000000000002,0.11800000000000001,0.195,0.122,0.073,0.028999999999999998
102,6.0,34.0,80.0,3982.0,29.9,1489.0,4.1,4.7,5.6,4.8,3.8,5.4,7.0,6.6,5.8,5.3,5.6,8.1,8.4,8.0,6.6,4.3,2.2,3.8,45484.0,-0.6578294944244875,0.373932697137117,0.008538422903063787,22.818791946308725,0.0,5089,0.2,0.092,0.136,0.111,0.13699999999999998,0.16399999999999998,0.10899999999999999,0.06
103,6.0,83.0,82.8,2750.0,36.9,1225.0,3.0,4.0,4.9,4.5,3.4,4.2,4.7,4.7,5.3,5.2,5.5,9.5,10.2,9.5,8.1,5.7,4.0,3.6,81023.0,0.6425473404642142,0.44545454545454544,0.03018181818181818,67.69983686786297,1.0,5091,0.17200000000000004,0.076,0.094,0.105,0.15,0.19699999999999998,0.138,0.076
104,6.0,35.0,78.8,3260.0,26.6,1102.0,4.2,5.0,5.7,5.6,4.4,5.5,6.1,6.4,5.5,6.0,6.5,8.7,8.6,7.6,6.6,3.0,2.3,2.4,59560.0,-0.1427867434215508,0.3380368098159509,0.010736196319018405,31.731640979147784,0.0,5101,0.21200000000000002,0.099,0.125,0.115,0.152,0.162,0.096,0.04699999999999999
105,6.0,1.0,78.7,591.0,34.9,262.0,3.7,3.9,7.6,5.3,3.5,1.7,3.1,4.4,6.3,8.4,4.4,9.2,8.0,9.5,11.2,4.8,2.9,2.3,59464.0,-0.1462993964548189,0.4433164128595601,0.001692047377326565,3.802281368821293,0.0,5142,0.21299999999999997,0.052000000000000005,0.075,0.147,0.136,0.175,0.16,0.05199999999999999
106,6.0,55.0,79.2,3722.0,31.8,1494.0,3.6,5.2,5.3,5.8,4.0,4.2,5.2,5.0,5.7,5.0,7.1,8.4,10.1,9.4,6.7,4.3,2.2,2.7,62583.0,-0.032174763009368536,0.40139709833422893,0.01477700161203654,36.78929765886288,0.0,5143,0.20799999999999996,0.08199999999999999,0.102,0.107,0.155,0.195,0.11,0.049
107,6.0,10.0,82.1,510.0,34.3,213.0,2.4,4.3,4.3,5.3,5.5,3.7,5.6,4.7,3.7,5.5,7.9,9.7,8.1,8.2,8.4,6.4,3.9,2.4,73750.0,0.37642728305839174,0.4176470588235294,0.0196078431372549,46.72897196261682,0.0,5146,0.17900000000000005,0.092,0.10300000000000001,0.092,0.17600000000000002,0.16299999999999998,0.14800000000000002,0.063
108,6.0,27.0,78.1,1111.0,27.5,392.0,3.4,5.6,6.5,6.3,3.4,4.5,5.7,5.3,5.8,6.7,6.4,9.3,9.7,6.5,6.3,3.8,2.5,2.3,70405.0,0.254033278930456,0.35283528352835286,0.024302430243024302,68.70229007633588,1.0,5148,0.21900000000000006,0.079,0.11,0.125,0.157,0.162,0.10099999999999999,0.048
109,6.0,30.0,83.9,2020.0,36.3,875.0,3.3,3.2,4.4,4.2,4.8,4.8,6.3,4.4,4.1,5.5,6.1,8.9,9.6,10.0,7.5,6.1,3.5,3.3,49808.0,-0.49961374738436964,0.43316831683168316,0.01485148514851485,34.24657534246575,0.0,5149,0.16099999999999995,0.096,0.107,0.096,0.15,0.196,0.136,0.068
110,6.0,3.0,80.7,689.0,34.1,291.0,3.2,6.3,3.7,5.3,6.2,4.1,5.3,5.7,3.7,4.8,4.9,9.5,8.0,7.3,8.9,6.4,3.6,3.0,55932.0,-0.2755357559704748,0.4223512336719884,0.0043541364296081275,10.273972602739725,0.0,5150,0.19299999999999998,0.10300000000000001,0.11,0.085,0.14400000000000002,0.153,0.153,0.066
111,6.0,22.0,81.0,1080.0,31.8,424.0,4.0,4.3,5.8,4.2,3.7,4.6,5.5,4.6,4.7,5.3,8.2,10.1,8.9,7.4,7.5,5.5,3.0,2.5,67500.0,0.14773893453833248,0.3925925925925926,0.020370370370370372,51.76470588235294,1.0,5151,0.19,0.083,0.10099999999999999,0.1,0.18299999999999997,0.163,0.13,0.055
112,6.0,11.0,79.5,424.0,33.6,179.0,1.9,3.0,8.3,6.8,4.1,4.3,2.6,3.0,6.0,5.8,6.9,9.9,10.5,10.3,7.1,3.2,2.4,3.8,94375.0,1.1310988331745873,0.4221698113207547,0.025943396226415096,61.11111111111111,1.0,5152,0.205,0.08399999999999999,0.055999999999999994,0.11800000000000001,0.168,0.20800000000000002,0.10300000000000001,0.06199999999999999
113,6.0,9.0,76.3,610.0,25.2,201.0,3.6,7.3,5.9,6.0,4.3,3.0,5.1,5.9,7.9,4.1,7.9,9.9,9.5,6.9,4.0,3.8,2.8,2.3,45000.0,-0.6755391201338808,0.3295081967213115,0.014754098360655738,44.554455445544555,0.0,5153,0.23700000000000002,0.073,0.11,0.12,0.17800000000000002,0.16399999999999998,0.078,0.051
114,6.0,10.0,76.3,367.0,27.4,132.0,4.4,6.0,5.4,5.8,6.7,3.7,6.7,5.2,5.2,6.2,4.2,8.9,8.3,10.0,3.3,5.4,1.9,2.7,110625.0,1.7256885393267412,0.35967302452316074,0.027247956403269755,75.18796992481202,1.0,5154,0.23700000000000002,0.10400000000000001,0.11900000000000001,0.114,0.131,0.183,0.087,0.046
115,6.0,21.0,78.3,731.0,29.6,276.0,3.8,4.9,7.0,5.5,3.3,5.3,4.7,7.8,5.5,6.8,7.8,5.1,8.3,7.6,7.3,6.1,1.6,1.7,50446.0,-0.476269240767442,0.37756497948016415,0.028727770177838577,75.81227436823104,1.0,5155,0.21700000000000003,0.086,0.125,0.12300000000000001,0.12899999999999998,0.159,0.13399999999999998,0.033
116,6.0,64.0,79.5,7086.0,27.2,2428.0,4.5,4.8,5.3,5.0,4.6,5.9,5.7,6.6,5.9,5.9,6.8,8.3,8.0,7.0,6.4,4.5,2.3,2.4,48734.0,-0.5389115531940566,0.34264747389218175,0.009031893875246966,26.348291477974474,0.0,5156,0.205,0.105,0.12300000000000001,0.11800000000000001,0.15100000000000002,0.15,0.109,0.04699999999999999
117,6.0,7.0,76.9,719.0,29.8,279.0,3.7,6.2,8.2,3.9,3.2,4.6,3.5,5.7,7.2,7.1,5.7,7.4,8.6,10.6,6.6,3.1,3.6,1.2,69000.0,0.2026241381831467,0.38803894297635605,0.009735744089012517,25.0,0.0,5158,0.23099999999999996,0.078,0.092,0.14300000000000002,0.131,0.192,0.09699999999999999,0.048
118,6.0,17.0,81.0,478.0,42.5,251.0,3.1,4.6,5.4,5.4,2.4,2.4,4.1,3.4,5.1,4.6,6.4,7.6,9.0,10.8,9.8,8.8,4.9,2.2,88409.0,0.9128020832112794,0.5251046025104602,0.03556485355648536,67.46031746031746,1.0,5161,0.19,0.048,0.075,0.09699999999999999,0.14,0.198,0.18600000000000003,0.07100000000000001
119,6.0,100.0,76.8,11043.0,27.6,3969.0,5.0,5.5,6.3,5.6,4.3,5.5,6.3,5.9,5.1,5.5,6.4,7.6,8.0,6.9,6.1,3.9,2.6,3.4,49035.0,-0.5278979223293305,0.3594132029339853,0.009055510278004166,25.188916876574307,0.0,5201,0.23200000000000004,0.098,0.122,0.106,0.14,0.149,0.1,0.06
120,6.0,40.0,78.1,2772.0,29.7,1053.0,4.2,5.2,6.4,5.4,3.2,3.6,5.0,6.1,5.8,5.9,7.9,8.8,8.3,8.4,6.5,4.3,2.6,2.4,63571.0,0.003976291124682431,0.37987012987012986,0.01443001443001443,37.950664136622386,0.0,5250,0.21900000000000006,0.068,0.111,0.11699999999999999,0.16700000000000004,0.16700000000000004,0.10800000000000001,0.05
121,6.0,53.0,80.9,1266.0,38.7,605.0,2.0,4.4,5.8,6.6,3.1,2.9,3.8,4.7,4.3,5.7,6.8,8.1,10.6,9.5,8.2,5.8,4.2,3.5,60625.0,-0.1038182488337327,0.47788309636650866,0.04186413902053712,87.45874587458746,1.0,5251,0.19099999999999995,0.06,0.085,0.1,0.149,0.201,0.14,0.077
122,6.0,2.0,77.3,279.0,33.2,120.0,3.6,6.9,6.9,3.9,6.4,3.0,8.6,4.2,8.6,4.2,1.7,6.6,11.4,8.9,4.4,4.2,3.9,2.8,78750.0,0.5593779618744391,0.43010752688172044,0.007168458781362007,16.528925619834713,0.0,5252,0.22700000000000004,0.094,0.128,0.128,0.08299999999999999,0.203,0.08600000000000002,0.06699999999999999
123,6.0,16.0,80.8,514.0,28.8,183.0,4.6,4.4,4.2,5.8,5.2,5.2,4.6,2.7,4.6,6.6,9.3,9.4,11.0,6.9,6.4,3.8,1.3,4.1,37292.0,-0.9575758865966995,0.3560311284046693,0.0311284046692607,86.95652173913044,1.0,5253,0.19200000000000003,0.10400000000000001,0.073,0.11199999999999999,0.18700000000000003,0.179,0.102,0.05399999999999999
124,6.0,17.0,76.3,363.0,37.4,178.0,3.8,4.2,5.3,9.2,4.6,2.1,3.2,4.6,2.5,4.8,6.1,7.6,12.2,7.6,7.6,4.4,4.2,6.1,101667.0,1.3979141031599107,0.4903581267217631,0.046831955922865015,94.97206703910614,1.0,5254,0.23700000000000002,0.06699999999999999,0.078,0.073,0.13699999999999998,0.19799999999999998,0.12,0.10300000000000001
125,6.0,78.0,79.4,3189.0,32.9,1320.0,3.3,4.8,5.1,6.6,3.8,4.4,5.2,4.8,4.1,5.3,7.2,9.0,8.6,7.6,6.8,5.3,3.4,4.9,74609.0,0.40785820967898867,0.4139228598306679,0.024459078080903106,59.04617713853141,1.0,5255,0.20599999999999993,0.08199999999999999,0.1,0.09399999999999999,0.162,0.162,0.121,0.083
126,6.0,50.0,71.4,2198.0,23.6,728.0,4.3,4.8,4.2,9.8,18.8,3.9,4.5,4.8,4.1,3.8,5.6,5.2,5.5,6.5,6.5,2.8,1.8,3.1,60815.0,-0.0968661230387229,0.33121019108280253,0.022747952684258416,68.58710562414267,1.0,5257,0.2859999999999999,0.22699999999999998,0.09300000000000001,0.079,0.10800000000000001,0.12,0.09300000000000001,0.049
127,6.0,10.0,75.9,283.0,30.8,115.0,7.0,5.6,5.9,5.1,3.2,4.6,6.4,1.9,9.1,5.6,5.6,7.5,6.2,11.0,8.3,0.3,4.6,2.1,66667.0,0.11725935144757897,0.40636042402826855,0.0353356890459364,86.20689655172414,1.0,5260,0.24099999999999994,0.078,0.083,0.147,0.131,0.172,0.08600000000000002,0.06699999999999999
128,6.0,15.0,77.8,1840.0,27.8,657.0,5.0,5.3,5.4,5.7,3.8,5.1,5.1,6.4,4.2,5.5,6.9,9.8,8.6,7.7,6.9,4.7,2.5,1.3,62143.0,-0.048274422745180706,0.35706521739130437,0.008152173913043478,22.796352583586625,0.0,5261,0.22200000000000003,0.08899999999999998,0.115,0.09699999999999999,0.16700000000000004,0.163,0.11600000000000002,0.038
129,6.0,30.0,77.9,1844.0,30.9,732.0,3.2,5.9,6.6,5.5,4.0,4.3,4.8,5.4,4.9,5.4,7.2,8.7,9.0,8.8,6.3,5.0,3.0,2.2,101635.0,1.396743218815488,0.3969631236442516,0.016268980477223426,40.92769440654843,0.0,5262,0.22099999999999995,0.083,0.102,0.10300000000000001,0.15899999999999997,0.17800000000000002,0.113,0.052000000000000005
130,6.0,292.0,80.1,13366.0,28.8,4801.0,4.3,5.1,5.1,4.6,4.4,5.5,6.6,6.4,5.6,5.6,6.4,8.1,8.3,8.3,6.8,4.0,2.3,2.6,44342.0,-0.6996154294660727,0.3591949723178213,0.02184647613347299,60.807996668054976,1.0,5301,0.19900000000000007,0.099,0.13,0.11199999999999999,0.145,0.166,0.10800000000000001,0.049
131,6.0,22.0,76.1,888.0,29.4,343.0,3.2,6.5,7.3,6.5,3.7,3.9,3.3,4.5,5.6,7.3,8.8,7.5,7.8,7.8,7.5,4.0,2.7,2.1,58750.0,-0.17242475338975047,0.38626126126126126,0.024774774774774775,63.95348837209303,1.0,5340,0.23900000000000005,0.076,0.078,0.12899999999999998,0.163,0.156,0.115,0.04800000000000001
132,6.0,8.0,77.8,512.0,26.4,174.0,7.4,5.8,3.8,3.5,4.7,3.3,7.1,8.2,6.2,8.1,5.6,8.7,4.6,7.6,7.8,4.7,0.8,2.1,38828.0,-0.9013734380644097,0.33984375,0.015625,45.714285714285715,0.0,5342,0.22200000000000003,0.08,0.153,0.14300000000000002,0.143,0.122,0.125,0.029000000000000005
133,6.0,6.0,80.0,789.0,26.3,259.0,3.3,5.3,5.4,5.3,5.4,4.2,4.2,4.7,5.8,6.5,8.9,9.9,9.7,8.4,5.4,4.1,2.0,1.6,55750.0,-0.2821951606793789,0.3282636248415716,0.0076045627376425855,23.076923076923077,0.0,5343,0.2,0.09600000000000002,0.08900000000000001,0.12300000000000001,0.188,0.18100000000000002,0.095,0.036000000000000004
134,6.0,24.0,82.0,1411.0,31.5,542.0,4.2,3.7,4.6,4.8,3.7,4.8,4.4,5.8,5.5,6.6,6.4,10.1,9.2,10.9,6.5,3.7,3.1,1.9,56029.0,-0.2719865128014435,0.3841247342310418,0.01700921332388377,44.19889502762431,0.0,5345,0.18,0.085,0.102,0.121,0.165,0.201,0.102,0.05
135,6.0,109.0,76.9,3942.0,28.4,1454.0,4.4,4.6,4.9,6.8,7.9,5.1,5.1,5.9,5.2,4.4,5.9,7.8,9.4,7.7,6.5,4.4,2.2,1.7,59307.0,-0.15204404776964278,0.36884830035514965,0.027650938609842718,74.91408934707904,1.0,5346,0.23099999999999996,0.13,0.11,0.09600000000000002,0.13699999999999998,0.171,0.109,0.03900000000000001
136,6.0,5.0,82.7,584.0,34.1,241.0,2.5,4.1,5.7,4.8,4.2,2.7,4.0,4.7,5.9,7.1,6.1,10.2,10.9,8.9,6.4,4.2,3.3,4.2,58750.0,-0.17242475338975047,0.4126712328767123,0.008561643835616438,20.66115702479339,0.0,5350,0.17299999999999996,0.069,0.087,0.13,0.16299999999999998,0.198,0.10600000000000001,0.075
137,6.0,9.0,78.6,674.0,29.1,249.0,5.3,4.6,5.7,5.3,4.3,4.1,5.1,5.8,5.1,4.3,6.7,8.8,12.0,8.8,5.5,3.5,2.6,2.7,73750.0,0.37642728305839174,0.3694362017804154,0.013353115727002967,36.0,0.0,5352,0.21400000000000005,0.08399999999999999,0.10899999999999999,0.09399999999999999,0.155,0.20800000000000002,0.09,0.053000000000000005
138,6.0,9.0,81.2,916.0,34.8,392.0,4.3,4.3,5.0,4.7,4.1,4.7,4.3,4.9,5.7,5.8,5.9,7.9,9.7,9.8,5.4,5.4,2.5,5.8,75341.0,0.434642189057658,0.4279475982532751,0.009825327510917031,22.900763358778626,0.0,5353,0.18799999999999997,0.08800000000000001,0.092,0.115,0.138,0.195,0.10800000000000001,0.083
139,6.0,17.0,78.0,1702.0,29.3,640.0,3.5,5.7,6.2,5.1,4.9,5.1,4.3,6.0,5.3,6.0,7.1,8.4,7.5,6.9,6.6,4.2,2.9,4.1,75179.0,0.42871458706401805,0.37602820211515864,0.0099882491186839,26.521060842433698,0.0,5354,0.22,0.1,0.10300000000000001,0.113,0.155,0.14400000000000002,0.10800000000000001,0.07
140,6.0,6.0,81.6,597.0,32.2,236.0,3.1,4.2,5.3,4.6,3.7,4.5,2.7,4.9,7.0,7.0,6.4,10.4,10.4,9.8,6.4,5.5,2.5,1.5,60391.0,-0.11238034060232371,0.3953098827470687,0.010050251256281407,25.31645569620253,0.0,5355,0.18400000000000005,0.08199999999999999,0.07600000000000001,0.14,0.168,0.20200000000000004,0.11900000000000001,0.04
